address,size,type,symbol
0x100f13e0,0x17,library,?getClassName@?$FactoryProduct@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@RBX@@UBEABVName@2@XZ
0x100f1400,0x50,library,??1?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@MAE@XZ
0x100f1450,0x57,library,??0?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@IAE@XZ
0x100f14c0,0x1f,library,??_E?$DescribedCreatable@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@UAEPAXI@Z
0x100f1500,0x5,library,??1?$DescribedCreatable@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@UAE@XZ
0x100f1510,0x84,library,??$?0PAV?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAV?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z
0x100f15a0,0xab,library,??$?0V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@boost@@QAE@PAV?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z
0x100f1650,0x17,library,?getClassName@?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@UBEABVName@2@XZ
0x100f1670,0x50,library,??1?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@MAE@XZ
0x100f16c0,0x57,library,??0?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@IAE@XZ
0x100f1750,0x5,library,??1?$DescribedCreatable@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UAE@XZ
0x100f1760,0x84,library,??$?0PAV?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAV?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z
0x100f17f0,0xab,library,??$?0V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@boost@@QAE@PAV?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z
0x100f18a0,0x17,library,?getClassName@?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UBEABVName@2@XZ
0x100f18c0,0x50,library,??1?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@MAE@XZ
0x100f1910,0x57,library,??0?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@IAE@XZ
0x100f19a0,0x5,library,??1?$DescribedCreatable@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UAE@XZ
0x100f19b0,0x84,library,??$?0PAV?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@shared_count@detail@boost@@QAE@PAV?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@4@@Z
0x100f1a40,0xab,library,??$?0V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@1@@?$shared_ptr@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@boost@@QAE@PAV?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VDeleter@?$Creatable@VInstance@RBX@@@3@@Z
0x100f1af0,0x17,library,?getClassName@?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UBEABVName@2@XZ
0x100f1f40,0xfc,library,??RGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAEXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
0x100f2040,0xfb,library,??RGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@QAEXVVector3@G3D@@@Z
0x100f2140,0xe5,library,??RGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@QAEXVCoordinateFrame@G3D@@@Z
0x100f2230,0xfb,library,??RGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@QAEXVColor3@G3D@@@Z
0x100f28b0,0x65,library,?classDescriptor@?$Described@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@$1?sStringValue@2@3PADAV?$FactoryProduct@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ
0x100f2920,0xc2,library,??0?$SignalDesc@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAE@PBD0@Z
0x100f29f0,0x65,library,?classDescriptor@?$Described@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@$1?sVector3Value@2@3PADAV?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ
0x100f2a60,0xc2,library,??0?$SignalDesc@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@QAE@PBD0@Z
0x100f2b30,0x65,library,?classDescriptor@?$Described@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@$1?sCFrameValue@2@3PADAV?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ
0x100f2ba0,0xc2,library,??0?$SignalDesc@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@QAE@PBD0@Z
0x100f2c70,0x65,library,?classDescriptor@?$Described@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@$1?sColor3Value@2@3PADAV?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ
0x100f2ce0,0xc2,library,??0?$SignalDesc@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@QAE@PBD0@Z
0x100f2fd0,0x65,library,??0TSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z
0x100f3040,0x65,library,??0TSignalInstance@?$TSignalDesc@$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z
0x100f30b0,0x65,library,??0TSignalInstance@?$TSignalDesc@$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z
0x100f3190,0x65,library,??0TSignalInstance@?$TSignalDesc@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@QAE@PAVSignalSource@23@ABVSignalDescriptor@23@@Z
0x100f3510,0xd2,library,??$?0V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@?$BoundProp@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@2@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z
0x100f35f0,0xd2,library,??$?0V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@?$BoundProp@VVector3@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@2@VVector3@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z
0x100f36d0,0xd2,library,??$?0V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@?$BoundProp@VCoordinateFrame@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@2@VCoordinateFrame@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z
0x100f37b0,0xd2,library,??$?0V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@?$BoundProp@VColor3@G3D@@$00@Reflection@RBX@@QAE@PBD0PQ?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@2@VColor3@G3D@@P832@AEXABVPropertyDescriptor@12@@ZW4Functionality@612@@Z
0x100f3a50,0x5c,library,?invoke@?$void_function_obj_invoker1@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@XV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@function@detail@boost@@SAXAATfunction_buffer@234@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
0x100f3ab0,0x23,library,?invoke@?$void_function_obj_invoker1@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@XVVector3@G3D@@@function@detail@boost@@SAXAATfunction_buffer@234@VVector3@G3D@@@Z
0x100f3ae0,0x38,library,?invoke@?$void_function_obj_invoker1@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@XVCoordinateFrame@G3D@@@function@detail@boost@@SAXAATfunction_buffer@234@VCoordinateFrame@G3D@@@Z
0x100f3b20,0x23,library,?invoke@?$void_function_obj_invoker1@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@XVColor3@G3D@@@function@detail@boost@@SAXAATfunction_buffer@234@VColor3@G3D@@@Z
0x100f3c70,0x66,library,?newSignalInstance@?$TSignalDesc@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z
0x100f3ce0,0x66,library,?newSignalInstance@?$TSignalDesc@$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z
0x100f3d50,0x66,library,?newSignalInstance@?$TSignalDesc@$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z
0x100f3dc0,0x66,library,?newSignalInstance@?$TSignalDesc@$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@EBEPAVSignalInstance@23@AAVSignalSource@23@@Z
0x100f4110,0x8f,library,??0?$DescribedCreatable@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@RBX@@IAE@XZ
0x100f41f0,0x8f,library,??0?$DescribedCreatable@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@IAE@XZ
0x100f4290,0x8f,library,??0?$DescribedCreatable@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@IAE@XZ
0x100f4330,0x8f,library,??0?$DescribedCreatable@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@IAE@XZ
0x100f43f0,0x1f,library,??_E?$DescribedCreatable@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UAEPAXI@Z
0x100f47c0,0xce,library,??0?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@QAE@XZ
0x100f4910,0x50,library,??1?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@UAE@XZ
0x100f4960,0x1f,library,??_E?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@UAEPAXI@Z
0x100f4980,0xdc,library,??0?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@QAE@XZ
0x100f4aa0,0xe7,library,??0?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@QAE@XZ
0x100f4bd0,0x1f,library,??_E?$DescribedCreatable@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UAEPAXI@Z
0x100f4bf0,0xdc,library,??0?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@QAE@XZ
0x100f4e00,0xcc,library,??$?RV?$slot_call_iterator@U?$caller@NV?$function@$$A6AXN@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@boost@@@?$last_value@X@boost@@QBE?AUunusable@01@V?$slot_call_iterator@U?$caller@NV?$function@$$A6AXN@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@1@0@Z
0x100f4ed0,0x7f,library,??$?RV?$slot_call_iterator@U?$caller@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$function@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$allocator@X@2@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@boost@@@?$last_value@X@boost@@QBE?AUunusable@01@V?$slot_call_iterator@U?$caller@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$function@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$allocator@X@2@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@1@0@Z
0x100f4f50,0x7f,library,??$?RV?$slot_call_iterator@U?$caller@VCoordinateFrame@G3D@@V?$function@$$A6AXVCoordinateFrame@G3D@@@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@boost@@@?$last_value@X@boost@@QBE?AUunusable@01@V?$slot_call_iterator@U?$caller@VCoordinateFrame@G3D@@V?$function@$$A6AXVCoordinateFrame@G3D@@@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@1@0@Z
0x100f4fd0,0x90,library,??$?RV?$slot_call_iterator@U?$caller@VColor3@G3D@@V?$function@$$A6AXVColor3@G3D@@@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@boost@@@?$last_value@X@boost@@QBE?AUunusable@01@V?$slot_call_iterator@U?$caller@VColor3@G3D@@V?$function@$$A6AXVColor3@G3D@@@ZV?$allocator@X@std@@@boost@@@?$call_bound1@X@detail@signals@boost@@Vnamed_slot_map_iterator@345@@detail@signals@1@0@Z
0x100f51e0,0xb5,library,??$init@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@?$basic_vtable1@XV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@X@2@@function@detail@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@Z
0x100f52a0,0xb5,library,??$init@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVVector3@G3D@@V?$allocator@X@std@@@function@detail@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@Z
0x100f5360,0xb5,library,??$init@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVCoordinateFrame@G3D@@V?$allocator@X@std@@@function@detail@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@Z
0x100f5420,0xb5,library,??$init@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVColor3@G3D@@V?$allocator@X@std@@@function@detail@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@Z
0x100f55a0,0x123,library,??R?$signal1@XNU?$last_value@X@boost@@HU?$less@H@std@@V?$function@$$A6AXN@ZV?$allocator@X@std@@@2@@boost@@QAE?AUunusable@?$last_value@X@1@N@Z
0x100f56d0,0x172,library,??R?$signal1@XV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@U?$last_value@X@boost@@HU?$less@H@2@V?$function@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$allocator@X@2@@4@@boost@@QAE?AUunusable@?$last_value@X@1@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
0x100f5850,0x133,library,??R?$signal1@XVColor3@G3D@@U?$last_value@X@boost@@HU?$less@H@std@@V?$function@$$A6AXVColor3@G3D@@@ZV?$allocator@X@std@@@4@@boost@@QAE?AUunusable@?$last_value@X@1@VColor3@G3D@@@Z
0x100f5990,0x185,library,??R?$signal1@XVCoordinateFrame@G3D@@U?$last_value@X@boost@@HU?$less@H@std@@V?$function@$$A6AXVCoordinateFrame@G3D@@@ZV?$allocator@X@std@@@4@@boost@@QAE?AUunusable@?$last_value@X@1@VCoordinateFrame@G3D@@@Z
0x100f5dd0,0x78,library,??$create@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@@boost@@XZ
0x100f5e50,0x78,library,??$create@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@@boost@@XZ
0x100f5ed0,0x78,library,??$create@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@@boost@@XZ
0x100f5f50,0x78,library,??$create@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@@boost@@XZ
0x100f61b0,0xa7,library,??$?0VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@?$basic_vtable1@XV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@X@2@@function@detail@boost@@QAE@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@Z
0x100f6260,0xa7,library,??$?0VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVVector3@G3D@@V?$allocator@X@std@@@function@detail@boost@@QAE@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@Z
0x100f6310,0xa7,library,??$?0VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVCoordinateFrame@G3D@@V?$allocator@X@std@@@function@detail@boost@@QAE@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@Z
0x100f63c0,0xa7,library,??$?0VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@?$basic_vtable1@XVColor3@G3D@@V?$allocator@X@std@@@function@detail@boost@@QAE@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@Z
0x100f6730,0xaf,library,?create@Creator@?$FactoryProduct@V?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@VInstance@2@$1?sStringValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ
0x100f67e0,0xaf,library,?create@Creator@?$FactoryProduct@V?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sVector3Value@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ
0x100f6890,0xaf,library,?create@Creator@?$FactoryProduct@V?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@VInstance@2@$1?sCFrameValue@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ
0x100f6940,0xaf,library,?create@Creator@?$FactoryProduct@V?$Value@VColor3@G3D@@$1?sColor3Value@RBX@@3PADA@RBX@@VInstance@2@$1?sColor3Value@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ
0x100f6aa0,0x73,library,?fire@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@QAEXPAVSignalSource@23@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z
0x100f6d00,0xee,library,??$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@?$function1@XV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$allocator@X@2@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@RBX@@@Z
0x100f6df0,0xee,library,??$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@?$function1@XVVector3@G3D@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVVector3@G3D@@@Z@Reflection@RBX@@@Z
0x100f6ee0,0xee,library,??$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@?$function1@XVCoordinateFrame@G3D@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVCoordinateFrame@G3D@@@Z@Reflection@RBX@@@Z
0x100f6fd0,0xee,library,??$assign_to@VGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@?$function1@XVColor3@G3D@@V?$allocator@X@std@@@boost@@AAEXVGenericSlotAdapter@?$SignalDescImpl@$00$$A6AXVColor3@G3D@@@Z@Reflection@RBX@@@Z
0x100f7370,0x33,library,?onValueChanged@?$Value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@$1?sStringValue@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z
0x100f73b0,0x67,library,?onValueChanged@?$Value@VVector3@G3D@@$1?sVector3Value@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z
0x100f7420,0x85,library,?onValueChanged@?$Value@VCoordinateFrame@G3D@@$1?sCFrameValue@RBX@@3PADA@RBX@@AAEXABVPropertyDescriptor@Reflection@2@@Z
