address,type,x-text
0x102584bc,string,GL_CONSTANT_ATTENUATION
0x102584d4,string,GL_SPOT_CUTOFF
0x102584e4,string,GL_SPOT_EXPONENT
0x102584f8,string,GL_SPOT_DIRECTION
0x1025850c,string,GL_POSITION
0x10258518,string,GL_SPECULAR
0x10258524,string,GL_DIFFUSE
0x10258530,string,GL_AMBIENT
0x1025853c,string,GL_FASTEST
0x10258548,string,GL_NICEST
0x10258554,string,GL_DONT_CARE
0x10258564,string,GL_TEXTURE_BORDER
0x10258578,string,GL_TEXTURE_BORDER_COLOR
0x10258590,string,GL_TEXTURE_INTERNAL_FORMAT
0x102585ac,string,GL_TEXTURE_HEIGHT
0x102585c0,string,GL_TRANSFORM_BIT
0x102585d4,string,GL_TEXTURE_2D
0x102585e4,string,GL_TEXTURE_1D
0x102585f4,string,GL_MAP2_VERTEX_4
0x10258608,string,GL_MAP2_VERTEX_3
0x1025861c,string,GL_MAP2_TEXTURE_COORD_4
0x10258634,string,GL_MAP2_TEXTURE_COORD_3
0x1025864c,string,GL_MAP2_TEXTURE_COORD_2
0x10258664,string,GL_MAP2_TEXTURE_COORD_1
0x1025867c,string,GL_MAP2_NORMAL
0x1025868c,string,GL_MAP2_INDEX
0x1025869c,string,GL_MAP2_COLOR_4
0x102586ac,string,GL_MAP1_VERTEX_4
0x102586c0,string,GL_MAP1_VERTEX_3
0x102586d4,string,GL_MAP1_TEXTURE_COORD_4
0x102586ec,string,GL_MAP1_TEXTURE_COORD_3
0x10258704,string,GL_MAP1_TEXTURE_COORD_2
0x1025871c,string,GL_MAP1_TEXTURE_COORD_1
0x10258734,string,GL_MAP1_NORMAL
0x10258744,string,GL_MAP1_INDEX
0x10258754,string,GL_MAP1_COLOR_4
0x10258764,string,GL_AUTO_NORMAL
0x10258774,string,GL_TEXTURE_GEN_T
0x10258788,string,GL_TEXTURE_GEN_R
0x1025879c,string,GL_TEXTURE_GEN_Q
0x102587b0,string,GL_MAX_PIXEL_MAP_TABLE
0x102587c8,string,GL_MAX_TEXTURE_SIZE
0x102587dc,string,GL_MAX_CLIP_PLANES
0x102587f0,string,GL_MAX_LIGHTS
0x10258800,string,GL_MAX_EVAL_ORDER
0x10258814,string,GL_DEPTH_BIAS
0x10258824,string,GL_DEPTH_SCALE
0x10258834,string,GL_ALPHA_BIAS
0x10258844,string,GL_ALPHA_SCALE
0x10258854,string,GL_BLUE_BIAS
0x10258864,string,GL_BLUE_SCALE
0x10258874,string,GL_GREEN_BIAS
0x10258884,string,GL_GREEN_SCALE
0x10258894,string,GL_ZOOM_Y
0x102588a0,string,GL_ZOOM_X
0x102588ac,string,GL_RED_BIAS
0x102588b8,string,GL_TEXTURE_GEN_S
0x102588cc,string,GL_SCISSOR_TEST
0x102588dc,string,GL_INDEX_LOGIC_OP
0x102588f0,string,GL_FOG
0x102588f8,string,GL_DITHER
0x10258904,string,GL_CULL_FACE
0x10258914,string,GL_LINE_STIPPLE
0x10258924,string,GL_POLYGON_SMOOTH
0x10258938,string,GL_POLYGON_STIPPLE
0x1025894c,string,GL_STENCIL_TEST
0x1025895c,string,GL_NORMALIZE
0x1025896c,string,GL_DEPTH_TEST
0x1025897c,string,GL_ALPHA_TEST
0x1025898c,string,GL_BLEND_SRC
0x1025899c,string,GL_BLEND_DST
0x102589ac,string,GL_BLEND
0x102589b8,string,GL_COLOR_MATERIAL
0x102589cc,string,GL_COLOR_LOGIC_OP
0x102589e0,string,GL_LINE_WIDTH
0x102589f0,string,GL_LINE_SMOOTH
0x10258a00,string,GL_POINT_SIZE_GRANULARITY
0x10258a1c,string,GL_POINT_SIZE_RANGE
0x10258a30,string,GL_POINT_SIZE
0x10258a40,string,GL_POINT_SMOOTH
0x10258a50,string,GL_CURRENT_RASTER_DISTANCE
0x10258a6c,string,GL_CURRENT_RASTER_POSITION_VALID
0x10258a90,string,GL_CURRENT_RASTER_POSITION
0x10258aac,string,GL_CURRENT_RASTER_TEXTURE_COORDS
0x10258ad0,string,GL_CURRENT_RASTER_INDEX
0x10258ae8,string,GL_CURRENT_RASTER_COLOR
0x10258b00,string,GL_CURRENT_TEXTURE_COORDS
0x10258b1c,string,GL_CURRENT_NORMAL
0x10258b30,string,GL_CURRENT_INDEX
0x10258b44,string,GL_LIGHTING
0x10258b50,string,GL_CURRENT_COLOR
0x10258b64,string,GL_EXP2
0x10258b6c,string,GL_CW
0x10258b74,string,GL_CCW
0x10258b7c,string,GL_VIEWPORT_BIT
0x10258b8c,string,GL_4D_COLOR_TEXTURE
0x10258ba0,string,GL_3D_COLOR_TEXTURE
0x10258bb4,string,GL_3D_COLOR
0x10258bc0,string,GL_3D
0x10258bc8,string,GL_2D
0x10258bd0,string,GL_OUT_OF_MEMORY
0x10258be4,string,GL_STACK_UNDERFLOW
0x10258bf8,string,GL_STACK_OVERFLOW
0x10258c0c,string,GL_INVALID_OPERATION
0x10258c24,string,GL_INVALID_VALUE
0x10258c38,string,GL_INVALID_ENUM
0x10258c48,string,GL_FRONT_AND_BACK
0x10258c5c,string,GL_RIGHT
0x10258c68,string,GL_LEFT
0x10258c70,string,GL_BACK
0x10258c78,string,GL_FRONT
0x10258c84,string,GL_BACK_RIGHT
0x10258c94,string,GL_BACK_LEFT
0x10258ca4,string,GL_FRONT_RIGHT
0x10258cb4,string,GL_STENCIL_BUFFER_BIT
0x10258ccc,string,GL_ONE_MINUS_SRC_COLOR
0x10258ce4,string,GL_SRC_ALPHA
0x10258cf4,string,GL_ONE_MINUS_SRC_ALPHA
0x10258d0c,string,GL_SRC_COLOR
0x10258d1c,string,GL_ALWAYS
0x10258d28,string,GL_GEQUAL
0x10258d34,string,GL_NOTEQUAL
0x10258d40,string,GL_GREATER
0x10258d4c,string,GL_LEQUAL
0x10258d58,string,GL_EQUAL
0x10258d64,string,GL_LESS
0x10258d6c,string,GL_NEVER
0x10258d78,string,GL_ADD
0x10258d80,string,GL_MULT
0x10258d88,string,GL_RETURN
0x10258d94,string,GL_LOAD
0x10258d9c,string,GL_ACCUM
0x10258da8,string,GL_ONE
0x10258db0,string,GL_ZERO
0x10258db8,string,GL_POLYGON
0x10258dc4,string,GL_QUADS
0x10258dd0,string,GL_TRIANGLE_FAN
0x10258de0,string,GL_TRIANGLE_STRIP
0x10258df4,string,GL_TRIANGLES
0x10258e04,string,GL_LINE_STRIP
0x10258e14,string,GL_FOG_BIT
0x10258e20,string,GL_LIGHTING_BIT
0x10258e30,string,GL_PIXEL_MODE_BIT
0x10258e44,string,GL_POLYGON_STIPPLE_BIT
0x10258e5c,string,GL_POLYGON_BIT
0x10258e6c,string,GL_POINT_BIT
0x10258e88,string,Loading '%s' failed. Unknown DDS format.
0x10258eb4,string,Loading '%s' failed. Unsupported RGBA DDS format.
0x10258ee8,string,Loading '%s' failed. Unsupported DDS FourCC format.
0x10258f20,string,Loading '%s' failed. Not a DDS file.
0x10258f48,string,DDS
0x10259988,string,incompatible version
0x102599a0,string,buffer error
0x102599b0,string,insufficient memory
0x102599c4,string,data error
0x102599d0,string,stream error
0x102599e0,string,file error
0x102599ec,string,stream end
0x102599f8,string,need dictionary
0x10259ba8,string,boost::lock_error
0x10259bbc,string,boost::thread_resource_error
0x10259bdc,string,2AC1A572DB6944B0A65C38C4140AF2F4
0x10259dc8,string,color
0x10259dd0,string,depth
0x10259dd8,string,Color Buffer
0x10259de8,string,Depth Buffer
0x10259e18,string,uniform sampler2D depth; uniform sampler2D color; void main(void) { fl
0x1025a1d8,string,B Gamma
0x1025a1e0,string,RG Gamma
0x1025a1f8,string,Bloom map
0x1025a204,string,Bloom map intermediate
0x1025a21c,string,Copied Screen Image
0x1025a230,string,gamma
0x1025a238,string,oldBloom
0x1025a244,string,bloomImage
0x1025a250,string,screenImage
0x1025a260,string,uniform sampler2D screenImage; uniform sampler2D bloomImage; uniform s
0x1025a4a0,string,uniform sampler2D bloomImage; uniform sampler2D oldBloom; vec3 sample(
0x1025a718,string,const int kernelSize = 17;         const float gaussCoef[kernelSize] =
0x1025a870,string,uniform sampler2D screenImage; vec3 threshold(vec3 v) { const float T 
0x1025ab20,string,/* Amount to brighten the bloom*/          const float scale = 3.0;   
0x1025ad58,string,GL_NV_texture_shader
0x1025ad70,string,GL_ARB_texture_env_crossbar
0x1025ad8c,string,?filename=
0x1025ad98,string,Empty!!!
0x1025ada4,string,deque<T> too long
0x1025adb8,string,call to empty boost::function
0x1025add8,string,logs
0x1025ade0,string,log_
0x1025ade8,string,.txt
0x1025adf0,string,_%s_%d
0x1025adf8,string,ROBLOX Crash
0x1025ae08,string,An unexpected error occurred and ROBLOX needs to quit.  We're sorry!
0x1025ae50,string,Pure Call Error
0x1025ae60,string,/
0x1025ae64,string,error/
0x1025ae6c,string,archive/
0x1025ae78,string,_G3D.txt
0x1025ae84,string,*.dmp
0x1025ae8c,string,*.*
0x1025ae90,string,Assertion failed: %s  Message: %s  %s(%d)
0x1025aebc,string,Assertion failed: %s %s(%d)
0x1025aed8,string,G3D Error: %s  Message: %s  %s(%d)
0x1025aefc,string,G3D Error: %s %s(%d)
0x1025af14,string,%s
0x1025af18,string,vector<T> too long
0x1025af2c,string,list<T> too long
0x1025af74,string,Unknown Error
0x1025af84,string,bad allocation
0x1025af94,string,gDay
0x1025af9c,widechar,gDay
0x1025afa8,string,gMonthDay
0x1025afb4,widechar,gMonthDay
0x1025afc8,string,gYear
0x1025afd0,widechar,gYear
0x1025afdc,string,gYearMonth
0x1025afe8,widechar,gYearMonth
0x1025b000,string,gMonth
0x1025b008,widechar,gMonth
0x1025b018,string,date
0x1025b020,widechar,date
0x1025b02c,string,time
0x1025b034,widechar,time
0x1025b040,string,dateTime
0x1025b04c,widechar,dateTime
0x1025b060,string,positiveInteger
0x1025b070,widechar,positiveInteger
0x1025b090,string,unsignedByte
0x1025b0a0,widechar,unsignedByte
0x1025b0bc,string,unsignedShort
0x1025b0cc,widechar,unsignedShort
0x1025b0e8,string,unsignedInt
0x1025b0f4,widechar,unsignedInt
0x1025b10c,string,unsignedLong
0x1025b11c,widechar,unsignedLong
0x1025b138,string,nonNegativeInteger
0x1025b14c,widechar,nonNegativeInteger
0x1025b174,string,byte
0x1025b17c,widechar,byte
0x1025b188,string,short
0x1025b190,widechar,short
0x1025b19c,string,int
0x1025b1a0,widechar,int
0x1025b1a8,string,long
0x1025b1b0,widechar,long
0x1025b1bc,string,negativeInteger
0x1025b1cc,widechar,negativeInteger
0x1025b1ec,string,nonPositiveInteger
0x1025b200,widechar,nonPositiveInteger
0x1025b228,string,integer
0x1025b230,widechar,integer
0x1025b240,string,NCName
0x1025b248,widechar,NCName
0x1025b258,string,Name
0x1025b260,widechar,Name
0x1025b26c,string,NMTOKENS
0x1025b278,widechar,NMTOKENS
0x1025b28c,string,NMTOKEN
0x1025b294,widechar,NMTOKEN
0x1025b2a4,string,ENTITIES
0x1025b2b0,widechar,ENTITIES
0x1025b2c4,string,IDREFS
0x1025b2cc,widechar,IDREFS
0x1025b2dc,string,language
0x1025b2e8,widechar,language
0x1025b2fc,string,token
0x1025b304,widechar,token
0x1025b310,string,normalizedString
0x1025b324,widechar,normalizedString
0x1025b348,string,QName
0x1025b350,widechar,QName
0x1025b35c,string,NOTATION
0x1025b368,widechar,NOTATION
0x1025b37c,string,ENTITY
0x1025b384,widechar,ENTITY
0x1025b394,string,IDREF
0x1025b39c,widechar,IDREF
0x1025b3a8,string,ID
0x1025b3ac,widechar,ID
0x1025b3b4,string,anyURI
0x1025b3bc,widechar,anyURI
0x1025b3cc,string,base64Binary
0x1025b3dc,widechar,base64Binary
0x1025b3f8,string,hexBinary
0x1025b404,widechar,hexBinary
0x1025b418,string,duration
0x1025b424,widechar,duration
0x1025b438,string,decimal
0x1025b440,widechar,decimal
0x1025b450,string,double
0x1025b458,widechar,double
0x1025b468,string,float
0x1025b470,widechar,float
0x1025b47c,string,boolean
0x1025b484,widechar,boolean
0x1025b494,string,string
0x1025b49c,widechar,string
0x1025b4b0,widechar,SOAP Server Application Faulted
0x1025b4f0,widechar,Server
0x1025b500,widechar,SOAP Invalid Request
0x1025b52c,widechar,Client
0x1025b53c,widechar,SOAP Must Understand Error
0x1025b574,widechar,MustUnderstand
0x1025b594,widechar,SOAP Version Mismatch Error
0x1025b5cc,widechar,VersionMismatch
0x1025b5ec,string,POST
0x1025b5f4,string,GET
0x1025b5f8,string,.dll
0x1025b600,string,.srf
0x1025b608,string,Close
0x1025b610,string,Delete
0x1025b618,string,NoRemove
0x1025b624,string,ForceRemove
0x1025b630,string,Val
0x1025b634,string,B
0x1025b638,string,D
0x1025b63c,string,M
0x1025b640,string,S
0x1025b8bc,string,tr1::bad_weak_ptr
0x1025b8d0,string,nodefault
0x1025b8e0,string,c:/Roblox/Releases/2007.12.20/Client/Rendering/g3d/include/glg3d/GWind
0x1025b930,string,This GWindow implementation failed to overwrite runMainLoop even thoug
0x1025b994,string,requiresMainLoop() == false
0x1025b9c4,string,hideSky
0x1025b9cc,string,height
0x1025b9d4,string,width
0x1025b9dc,string,fileType
0x1025b9e8,string,Click
0x1025b9f0,string,textureId
0x1025b9fc,string,ClickTexture
0x1025ba0c,string,shared OSMesaCreateContext failed
0x1025ba30,string,OSMesaCreateContext failed
0x1025ba4c,string,OSMesaMakeCurrent failed
0x1025ba68,string,OSContext unimplemented method
0x1025ba88,string,"ThumbnailGenerator::clickTexture(%s, %s, %d, %d)"
0x1025babc,string,ThumbnailGenerator::click() success
0x1025bae0,string,"ThumbnailGenerator::click(%s, %d, %d, %s)"
0x1025bb0c,string,invalid map/set<T> iterator
0x1025bb28,string,map/set<T> too long
0x1025bec0,string,
0x1025bec4,string,true
0x1025becc,string,false
0x1025bed4,string,bad cast
0x1025bee0,string,/VarFileInfo/Translation
0x1025befc,string,/StringFileInfo/%04x%04x/%s
0x1025bf18,string,FileVersion
0x1025bf24,string,GetNamespace
0x1025bf54,string,HTTP Version Not Supported
0x1025bf70,string,Gateway Timeout
0x1025bf80,string,Service Unavailable
0x1025bf94,string,Bad Gateway
0x1025bfa0,string,Not Implemented
0x1025bfb0,string,Internal Server Error
0x1025bfc8,string,Expectation Failed
0x1025bfdc,string,Requested Range Not Satisfiable
0x1025bffc,string,Unsupported Media Type
0x1025c014,string,Request-URI Too Long
0x1025c02c,string,Request Entity Too Long
0x1025c044,string,Precondition Failed
0x1025c058,string,Length Required
0x1025c068,string,Gone
0x1025c070,string,Conflict
0x1025c07c,string,Request Timeout
0x1025c08c,string,Proxy Authentication Required
0x1025c0ac,string,Not Acceptable
0x1025c0bc,string,Method Not Allowed
0x1025c0d0,string,Not Found
0x1025c0dc,string,Forbidden
0x1025c0e8,string,Payment Required
0x1025c0fc,string,Unauthorized
0x1025c10c,string,Bad Request
0x1025c118,string,Temporary Redirect
0x1025c12c,string,(Unused)
0x1025c138,string,Use Proxy
0x1025c144,string,Not Modified
0x1025c154,string,See Other
0x1025c160,string,Found
0x1025c168,string,Moved Permanently
0x1025c17c,string,Multiple Choices
0x1025c190,string,Partial Content
0x1025c1a0,string,Reset Content
0x1025c1b0,string,Could not attach to process
0x1025c1cc,string,Could not CoCreate the debugger
0x1025c1ec,string,DebugSessionID corrupted or not provided
0x1025c218,string,Requested DebugSessionID does not match current DebugSessionID
0x1025c258,string,Not currently debugging a process
0x1025c27c,string,Already being debugged by another user
0x1025c2a4,string,No Content
0x1025c2b0,string,Non-Authoritative Information
0x1025c2d0,string,Accepted
0x1025c2dc,string,Created
0x1025c2e4,string,OK
0x1025c348,widechar,GetStandardOutMessages
0x1025c378,string,GetStandardOutMessages
0x1025c390,widechar,maxCount
0x1025c3a4,string,maxCount
0x1025c3b0,widechar,GetAllJobs
0x1025c3c8,string,GetAllJobs
0x1025c3d4,widechar,CloseTimedoutJobs
0x1025c3f8,string,CloseTimedoutJobs
0x1025c40c,widechar,CloseAllJobs
0x1025c428,string,CloseAllJobs
0x1025c438,widechar,CloseOrphanedJobs
0x1025c45c,string,CloseOrphanedJobs
0x1025c470,widechar,activeJobs
0x1025c488,string,activeJobs
0x1025c494,widechar,GetTimeout
0x1025c4ac,string,GetTimeout
0x1025c4b8,widechar,BatchJob
0x1025c4cc,string,BatchJob
0x1025c4d8,widechar,CloseJob
0x1025c4ec,string,CloseJob
0x1025c4f8,widechar,Execute
0x1025c508,string,Execute
0x1025c510,widechar,TouchJob
0x1025c524,string,TouchJob
0x1025c530,widechar,OpenJob
0x1025c540,string,OpenJob
0x1025c548,widechar,timeout
0x1025c558,string,timeout
0x1025c560,widechar,jobID
0x1025c56c,string,jobID
0x1025c574,widechar,Update
0x1025c584,string,Update
0x1025c58c,widechar,url
0x1025c594,string,url
0x1025c598,widechar,GetStatus
0x1025c5ac,string,GetStatus
0x1025c5b8,widechar,GetVersion
0x1025c5d0,string,GetVersion
0x1025c5dc,widechar,result
0x1025c5ec,string,result
0x1025c5f4,widechar,HelloWorld
0x1025c60c,string,HelloWorld
0x1025c618,widechar,bstrOutput
0x1025c630,string,bstrOutput
0x1025c63c,widechar,StandardOutMessages
0x1025c664,string,StandardOutMessages
0x1025c678,widechar,StandardOutMessage
0x1025c6a0,string,StandardOutMessage
0x1025c6b4,widechar,text
0x1025c6c0,string,text
0x1025c6c8,widechar,Strings
0x1025c6d8,string,Strings
0x1025c6e0,widechar,ScriptExecution
0x1025c700,string,ScriptExecution
0x1025c710,widechar,arguments
0x1025c724,string,arguments
0x1025c730,widechar,script
0x1025c740,string,script
0x1025c748,widechar,name
0x1025c754,string,name
0x1025c75c,widechar,LuaArguments
0x1025c778,string,LuaArguments
0x1025c788,widechar,items
0x1025c794,string,items
0x1025c79c,widechar,count
0x1025c7a8,string,count
0x1025c7b0,widechar,LuaValue1
0x1025c7c4,string,LuaValue1
0x1025c7d0,widechar,LuaValue2
0x1025c7e4,string,LuaValue2
0x1025c7f0,widechar,LuaValue3
0x1025c804,string,LuaValue3
0x1025c810,widechar,LuaValue4
0x1025c824,string,LuaValue4
0x1025c830,widechar,LuaValue5
0x1025c844,string,LuaValue5
0x1025c850,widechar,LuaValue6
0x1025c864,string,LuaValue6
0x1025c870,widechar,LuaValue7
0x1025c884,string,LuaValue7
0x1025c890,widechar,LuaValue8
0x1025c8a4,string,LuaValue8
0x1025c8b0,widechar,LuaValue9
0x1025c8c4,string,LuaValue9
0x1025c8d0,widechar,table
0x1025c8dc,string,table
0x1025c8e4,widechar,tableLength
0x1025c8fc,string,tableLength
0x1025c908,widechar,LuaValue10
0x1025c920,string,LuaValue10
0x1025c92c,widechar,value
0x1025c938,string,value
0x1025c940,widechar,type
0x1025c94c,string,type
0x1025c954,widechar,Status
0x1025c964,string,Status
0x1025c96c,widechar,environmentCount
0x1025c990,string,environmentCount
0x1025c9a4,widechar,version
0x1025c9b4,string,version
0x1025c9bc,widechar,MessageType
0x1025c9d4,string,MessageType
0x1025c9e0,widechar,MESSAGE_OUTPUT
0x1025ca00,string,MESSAGE_OUTPUT
0x1025ca10,widechar,MESSAGE_INFO
0x1025ca2c,string,MESSAGE_INFO
0x1025ca3c,widechar,MESSAGE_WARNING
0x1025ca5c,string,MESSAGE_WARNING
0x1025ca6c,widechar,MESSAGE_ERROR
0x1025ca88,string,MESSAGE_ERROR
0x1025ca98,widechar,urn:Roblox
0x1025cab0,string,urn:Roblox
0x1025cabc,widechar,LuaType
0x1025cacc,string,LuaType
0x1025cad4,widechar,LUA_TNIL
0x1025cae8,string,LUA_TNIL
0x1025caf4,widechar,LUA_TBOOLEAN
0x1025cb10,string,LUA_TBOOLEAN
0x1025cb20,widechar,LUA_TNUMBER
0x1025cb38,string,LUA_TNUMBER
0x1025cb44,widechar,LUA_TSTRING
0x1025cb5c,string,LUA_TSTRING
0x1025cb68,widechar,LUA_TTABLE
0x1025cb80,string,LUA_TTABLE
0x1025cb8c,string,WSDL
0x1025cb94,string,Default
0x1025cba0,string,<?xml version='1.0'?>  <!-- ATL Server generated Web Service Descripti
0x1025f100,string,boost::bad_any_cast: failed conversion using boost::any_cast
0x1025f140,string,rbx_erroruploader
0x1025f154,string,Roblox Web Service
0x1025f168,string,Intializing Roblox Web Service
0x1025f188,string,Roblox/content/
0x1025f198,string,Unable to find CSIDL_COMMON_APPDATA/Roblox/content
0x1025f1cc,string,",."
0x1025f1d0,string,http://www.roblox.com/Error/Grid.ashx
0x102616b0,string,Service
0x102616b8,widechar,Hello World!
0x102616d4,string,ROBLOX Web Service
0x102616e8,string,Opened Job %s
0x102616f8,string,Closed Job %s
0x10261708,string,Job %s not found
0x1026171c,string,Update not implemented
0x10261734,string,text/xml
0x10261740,string,HTTP_SOAPACTION
0x10261750,widechar,Application Error
0x10261774,string,VC Server Classes
0x10261788,string,Unknown Error %d
0x1026179c,string,<html><body>A server error has occurred.</body></html>
0x102617d4,string,500 %s
0x102617e0,string,A critical error has occurred initializing the ISAPI extension: %s
0x102623d0,widechar,&#x%04X;
0x102623e4,widechar,&#x%06X;
0x102623f8,widechar,&amp;
0x10262414,widechar,true
0x10262420,string,TFR
0x10262424,widechar,<
0x10262428,widechar,>
0x1026242c,widechar,</
0x10262434,widechar,id
0x10262864,string,APPL_PHYSICAL_PATH
0x10262878,string,URL
0x1026287c,string,.
0x10262880,string,Content-Type
0x10262890,string,200 OK
0x10262898,string,:
0x1026289c,string,
0x102628a0,string,SERVER_PROTOCOL
0x102628b0,string,HTTP/1.0
0x102628bc,string,Keep-Alive
0x102628c8,string,Connection
0x102628d4,string,Content-Length
0x102628e4,string,_InitializeAtlHandlers@8
0x10262900,string,_GetAtlHandlerByName@12
0x10262918,string,_UninitializeAtlHandlers@0
0x10262934,string,handler
0x10262954,string,Handler=
0x10262960,string,endwhile
0x1026296c,string,while
0x10262974,string,endif
0x1026297c,string,else
0x10262984,string,if
0x10262988,string,locale
0x10262990,string,codepage
0x1026299c,widechar,false
0x102629a8,widechar,INF
0x102629b0,widechar,NaN
0x102629b8,widechar,-INF
0x102629c4,string,NaN
0x102629c8,string,-INF
0x102629d0,string,INF
0x102629d4,string,-0
0x102629d8,widechar,
0x102629dc,widechar,='
0x102629e4,widechar,'
0x102629e8,widechar,http://schemas.xmlsoap.org/soap/encoding/
0x10262a3c,widechar,arrayType
0x10262a50,widechar,Header
0x10262a60,widechar,Body
0x10262a6c,widechar,Envelope
0x10262a80,widechar,http://schemas.xmlsoap.org/soap/envelope/
0x10262ad8,string,<SOAP:Envelope xmlns:SOAP='http://schemas.xmlsoap.org/soap/envelope/'>
0x10262bb8,string,</faultactor>
0x10262bc8,string,<faultactor>
0x10262bd8,string,<soap:Envelope xmlns:soap='http://schemas.xmlsoap.org/soap/envelope/' 
0x10262cbc,string,<soap:Header
0x10262ccc,string,xmlns='
0x10262cd8,string,'>
0x10262cdc,string,>
0x10262ce0,string,</soap:Header>
0x10262cf0,string,<soap:Body>
0x10262cfc,string,</soap:Body>
0x10262d0c,string,</soap:Envelope>
0x10262d20,string,<
0x10262d24,string,snp:
0x10262d2c,string,return
0x10262d34,string,xmlns:snp='
0x10262d44,string,'
0x10262d48,string,soap:mustUnderstand='1'
0x10262d64,string,</
0x10262d68,string,Response
0x10262d78,string,<soap:Body soap:encodingStyle='http://schemas.xmlsoap.org/soap/encodin
0x10262dc4,string,<snp:
0x10262dcc,string,</snp:
0x10262dd4,widechar,mustUnderstand
0x10262df4,widechar,href
0x10262e00,widechar,http://www.w3.org/2001/XMLSchema-instance
0x10262e54,widechar,nil
0x10262e5c,string,soapenc:arrayType='xsd:
0x10262e78,string,xmlns:q1='
0x10262e84,string,soapenc:arrayType='q1:
0x10262e9c,string,[
0x10262ea0,string,","
0x10262ea4,string,]'
0x10262ea8,string,xsi:nil='1'
0x10262eb8,string,xsi:nil='1'/>
0x10262ec8,string,]
0x10262ecc,string,SERVER_NAME
0x10262ed8,string,HTTPS
0x10262ee0,string,ON
0x10262ee4,string,SERVER_PORT
0x10262ef0,string,s
0x10262ef4,string,http%s://%s:%s%s?Handler=%s
0x10262f10,string,GetFieldSizeIsName
0x10262f24,string,IsFieldDynamicArray
0x10262f38,string,IsRpcEncoded
0x10262f48,string,IsDocumentLiteral
0x10262f5c,string,IsRequiredHeader
0x10262f70,string,IsOutHeader
0x10262f7c,string,IsInHeader
0x10262f88,string,GetFunctionHeaderName
0x10262fa0,string,GetNextFunctionHeader
0x10262fb8,string,GetHeaderArraySoapDims
0x10262fd0,string,GetHeaderArraySize
0x10262fe4,string,IsHeaderOneDimensional
0x10262ffc,string,GetHeaderSoapType
0x10263010,string,IsHeaderUDT
0x1026301c,string,IsArrayHeader
0x1026302c,string,NotIsArrayHeader
0x10263040,string,GetHeaderName
0x10263050,string,GetNextHeader
0x10263060,string,GetURL
0x10263068,string,GetServiceName
0x10263078,string,GetFieldArraySoapDims
0x10263090,string,GetFieldArraySize
0x102630a4,string,IsFieldOneDimensional
0x102630bc,string,IsArrayField
0x102630cc,string,GetStructFieldSoapType
0x102630e4,string,IsFieldUDT
0x102630f0,string,NotIsArrayField
0x10263100,string,GetStructFieldName
0x10263114,string,GetNextStructField
0x10263128,string,GetStructName
0x10263138,string,GetNextStruct
0x10263148,string,GetEnumElementName
0x1026315c,string,GetNextEnumElement
0x10263170,string,GetEnumName
0x1026317c,string,GetNextEnum
0x10263188,string,IsOutParameter
0x10263198,string,GetParameterArraySoapDims
0x102631b4,string,GetParameterArraySize
0x102631cc,string,IsParameterOneDimensional
0x102631e8,string,IsArrayParameter
0x102631fc,string,IsParameterDynamicArray
0x10263214,string,GetParameterSoapType
0x1026322c,string,IsParameterUDT
0x1026323c,string,NotIsArrayParameter
0x10263250,string,GetParameterName
0x10263264,string,IsInParameter
0x10263274,string,GetNextParameter
0x10263288,string,GetFunctionName
0x10263298,string,GetNextFunction
0x102632a8,widechar,APPID
0x102632b4,string,
