address,size,type,symbol,name
0x10137210,0xd3,library,?toWorldSpace@CoordinateFrame@G3D@@QBE?AVRay@2@ABV32@@Z,
0x101372f0,0x97,library,?toObjectSpace@CoordinateFrame@G3D@@QBE?AVRay@2@ABV32@@Z,
0x10137390,0x165,library,?lerp@CoordinateFrame@G3D@@QBE?AV12@ABV12@M@Z,
0x10137540,0xf3,library,?realloc@?$Array@VVector3@G3D@@@G3D@@AAEXH@Z,
0x10137640,0x37a,library,?lookAt@CoordinateFrame@G3D@@QAEXABVVector3@2@V32@@Z,
0x101379c0,0x112,library,?resize@?$Array@VVector3@G3D@@@G3D@@QAEXH_N@Z,
0x10137ae0,0x55,library,?lookAt@CoordinateFrame@G3D@@QAEXABVVector3@2@@Z,
0x10137b40,0x33,library,?zero@Color4@G3D@@SAABV12@XZ,
0x10137b80,0x5,library,?clear@Color4@G3D@@SAABV12@XZ,
0x10137b90,0xe0,library,??_0Color4@G3D@@QAEAAV01@M@Z,
0x10137c70,0x52,library,??0Color4@G3D@@QAE@ABVColor4uint8@1@@Z,
0x10137cd0,0x10b,library,?tick@Stopwatch@G3D@@QAEXXZ,
0x10137de0,0x277,library,?tock@Stopwatch@G3D@@QAEXXZ,
0x10138060,0x25,library,?computeOverhead@Stopwatch@G3D@@AAEXXZ,
0x10138090,0x30,library,??0Stopwatch@G3D@@QAE@XZ,
0x101380c0,0x7,library,??1GCamera@G3D@@UAE@XZ,
0x101380d0,0x2a,library,?getCoordinateFrame@GCamera@G3D@@QBE?AVCoordinateFrame@2@XZ,
0x10138100,0x2b,library,?setCoordinateFrame@GCamera@G3D@@QAEXABVCoordinateFrame@2@@Z,
0x10138130,0x32,library,?setFieldOfView@GCamera@G3D@@QAEXM@Z,
0x10138170,0x20,library,?getImagePlaneDepth@GCamera@G3D@@QBEMABVRect2D@2@@Z,
0x10138190,0x11,library,?getViewportHeight@GCamera@G3D@@QBEMABVRect2D@2@@Z,
0x101381b0,0x113,library,?realloc@?$Array@VVector4@G3D@@@G3D@@AAEXH@Z,
0x101382d0,0x50,library,??0Plane@G3D@@QAE@XZ,
0x10138320,0x58,library,??0GCamera@G3D@@QAE@XZ,
0x10138380,0x1e,library,??_EGCamera@G3D@@UAEPAXI@Z,
0x101383a0,0x2b,library,?getCoordinateFrame@GCamera@G3D@@QBEXAAVCoordinateFrame@2@@Z,
0x101383d0,0x30,library,?getViewportWidth@GCamera@G3D@@QBEMABVRect2D@2@@Z,
0x10138400,0x19b,library,?worldRay@GCamera@G3D@@QBE?AVRay@2@MMABVRect2D@2@@Z,
0x101385a0,0xeb,library,?project@GCamera@G3D@@QBE?AVVector3@2@ABV32@ABVRect2D@2@@Z,
0x10138690,0x10b,library,?resize@?$Array@VVector4@G3D@@@G3D@@QAEXH_N@Z,
0x101387a0,0xaf,library,?realloc@?$Array@VFace@Frustum@GCamera@G3D@@@G3D@@AAEXH@Z,
0x10138850,0x1c4,library,?append@?$Array@VVector4@G3D@@@G3D@@QAEXABVVector4@2@000@Z,
0x10138a20,0x17f,library,?resize@?$Array@VFace@Frustum@GCamera@G3D@@@G3D@@QAEXH_N@Z,
0x10138ba0,0x160,library,?append@?$Array@VFace@Frustum@GCamera@G3D@@@G3D@@QAEXABVFace@Frustum@GCamera@2@@Z,
0x10138d00,0x837,library,?getFrustum@GCamera@G3D@@QBEXABVRect2D@2@AAVFrustum@12@@Z,
0x10139540,0x69,library,?frustum@GCamera@G3D@@QBE?AVFrustum@12@ABVRect2D@2@@Z,
0x101395b0,0x11,library,?hashCode@Vector3@G3D@@QBEIXZ,
0x101395d0,0xb3,library,??_0Vector3@G3D@@QAEAAV01@M@Z,
0x10139690,0x80,library,?unitize@Vector3@G3D@@QAEMM@Z,
0x10139690,0x80,library,?unitize@Color3@G3D@@QAEMM@Z,
0x10139690,128,library,,G3D::Vector3::unitize
0x10139710,0xd1,library,?generateOrthonormalBasis@Vector3@G3D@@SAXAAV12@00_N@Z,
0x101397f0,0x11,library,?xz@Vector3@G3D@@QBE?AVVector2@2@XZ,
0x10139810,0x12,library,?yz@Vector3@G3D@@QBE?AVVector2@2@XZ,
0x10139830,0x15,library,?xxx@Vector3@G3D@@QBE?AV12@XZ,
0x10139850,0xce,library,?random@Vector3@G3D@@SA?AV12@XZ,
0x10139920,0x7b,library,??KVector3@G3D@@QBE?AV01@M@Z,
0x101399a0,0x4d,library,?iRandom@G3D@@YAHHH@Z,
0x101399f0,0x41,library,?toString@Sphere@G3D@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1013a1c0,0x274,library,?collisionTimeForMovingPointFixedSphere@CollisionDetection@G3D@@SAMABVVector3@2@0ABVSphere@2@AAV32@2@Z,
0x1013a440,0x27e,library,?collisionLocationForMovingPointFixedAABox@CollisionDetection@G3D@@SA_NABVVector3@2@0ABVAABox@2@AAV32@AA_N2@Z,
0x1013a790,0x2e9,library,?collisionTimeForMovingPointFixedCapsule@CollisionDetection@G3D@@SAMABVVector3@2@0ABVCapsule@2@AAV32@2@Z,
0x1013aa80,0xa5,library,?append@?$Array@VVector3@G3D@@@G3D@@QAEXABVVector3@2@@Z,
0x1013ab30,0x138,library,??0Plane@G3D@@QAE@ABVVector3@1@00@Z,
0x1013ab30,312,library,,G3D::Plane::Plane
0x1013ac70,0x5b,library,??0Plane@G3D@@QAE@ABVVector3@1@0@Z,
0x1013acd0,0x94,library,?fromEquation@Plane@G3D@@SA?AV12@MMMM@Z,
0x1013ad70,0x23,library,?getEquation@Plane@G3D@@QBEXAAVVector3@2@AAN@Z,
0x1013ada0,0x20,library,?getEquation@Plane@G3D@@QBEXAAVVector3@2@AAM@Z,
0x1013ada0,32,library,,G3D::Plane::getEquation
0x1013adc0,0x21,library,??0Vector4@G3D@@QAE@ABVVector2@1@MM@Z,
0x1013adf0,0x11,library,?xy@Vector3@G3D@@QBE?AVVector2@2@XZ,
0x1013aee0,0x1b7,library,?read32bitNumber@RegistryUtil@G3D@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAH@Z,
0x1013b0a0,0x206,library,?readString@RegistryUtil@G3D@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAV34@@Z,
0x1013b2b0,0x27,library,?zero@Vector2@G3D@@SAABV12@XZ,
0x1013b2e0,0x64,library,?inf@Vector2@G3D@@SAABV12@XZ,
0x1013b350,0x65,library,??KVector2@G3D@@QBE?AV01@M@Z,
0x1013b3c0,0x6d,library,?unitize@Vector2@G3D@@QAEMM@Z,
0x1013b430,0x108,library,?intersection@Line@G3D@@QBE?AVVector3@2@ABVPlane@2@@Z,
0x1013b430,264,library,,G3D::Line::intersection
0x1013b540,0x61,library,??0Vector3int16@G3D@@QAE@ABVVector3@1@@Z,
0x1013b5b0,0x46,library,?EnsureSpace@DialogTemplate@_internal@G3D@@IAEXH@Z,
0x1013b600,0x2c,library,??_EDialogTemplate@_internal@G3D@@UAEPAXI@Z,
0x1013b630,0xb9,library,?PromptDlgProc@_internal@G3D@@YGHPAUHWND__@@IIJ@Z,
0x1013b7f0,0x60,library,?AppendData@DialogTemplate@_internal@G3D@@IAEXPBXH@Z,
0x1013b850,0x59,library,?AppendString@DialogTemplate@_internal@G3D@@IAEXPBD@Z,
0x1013b8b0,0xc2,library,??0DialogTemplate@_internal@G3D@@QAE@PBDKHHHH0G@Z,
0x1013b980,0xd0,library,?AddButton@DialogTemplate@_internal@G3D@@QAEXPBDKKHHHHG@Z,
0x1013ba50,0xd0,library,?AddEditBox@DialogTemplate@_internal@G3D@@QAEXPBDKKHHHHG@Z,
0x1013bc80,0x2c,library,?prompt@G3D@@YAHPBD0PAPBDH_N@Z,
0x1013bcb0,0xa8,library,?loadIntoMemory@BinaryInput@G3D@@AAEXHH@Z,
0x1013bdb0,0x71,library,??1BinaryInput@G3D@@UAE@XZ,
0x1013be30,0x50,library,?realloc@?$Array@D@G3D@@AAEXH@Z,
0x1013be80,0x52,library,?realloc@?$Array@G@G3D@@AAEXH@Z,
0x1013bee0,0xa1,library,?realloc@?$Array@M@G3D@@AAEXH@Z,
0x1013bf90,0x1e,library,??_EBinaryInput@G3D@@UAEPAXI@Z,
0x1013bfb0,0x3e,library,?readBytes@BinaryInput@G3D@@QAEXHPAX@Z,
0x1013bff0,0xb5,library,?readString@BinaryInput@G3D@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z,
0x1013c0b0,0xae,library,?readString@BinaryInput@G3D@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1013c160,0x104,library,?resize@?$Array@_N@G3D@@QAEXH_N@Z,
0x1013c270,0x104,library,?resize@?$Array@E@G3D@@QAEXH_N@Z,
0x1013c380,0x106,library,?resize@?$Array@G@G3D@@QAEXH_N@Z,
0x1013c490,0x108,library,?resize@?$Array@I@G3D@@QAEXH_N@Z,
0x1013c5a0,0x108,library,?resize@?$Array@H@G3D@@QAEXH_N@Z,
0x1013c6b0,0x108,library,?resize@?$Array@M@G3D@@QAEXH_N@Z,
0x1013c7c0,0x20d,library,??0BinaryInput@G3D@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@W4G3DEndian@1@_N@Z,
0x10149390,0x70,library,?beginsWith@G3D@@YA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@0@Z,
0x101494b0,0xcd,library,?toUpper@G3D@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV23@@Z,
0x1014a130,0x2b,library,?setIndentLevel@TextOutput@G3D@@AAEXH@Z,
0x1014a160,0x4d,library,?setOptions@TextOutput@G3D@@AAEXABVOptions@12@@Z,
0x1014a1b0,0x105,library,?convertNewlines@TextOutput@G3D@@AAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@AAV34@@Z,
0x1014a2c0,0x104,library,?resize@?$Array@D@G3D@@QAEXH_N@Z,
0x1014a3d0,0x64,library,?append@?$Array@D@G3D@@QAEXABD@Z,
0x1014a440,0x10b,library,?indentAppend@TextOutput@G3D@@AAEXD@Z,
0x1014a550,0x38,library,?commitString@TextOutput@G3D@@QAEXAAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1014a590,0x75,library,?commitString@TextOutput@G3D@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1014a610,0xb7,library,??0TextOutput@G3D@@QAE@ABVOptions@01@@Z,
0x1014a6d0,0x3c,library,?writeNewline@TextOutput@G3D@@QAEXXZ,
0x1014a710,0x366,library,?wordWrapIndentAppend@TextOutput@G3D@@AAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1014aa80,0xbb,library,?vprintf@TextOutput@G3D@@QAAXPBDPAD@Z,
0x1014ab40,0x18,library,?printf@TextOutput@G3D@@QAAXPBDZZ,
0x1014ab60,0x131,library,?number@Token@G3D@@QBENXZ,
0x1014aca0,0x61,library,??1TokenException@TextInput@G3D@@UAE@XZ,
0x1014ad10,0x16,library,?isDigit@G3D@@YA_ND@Z,
0x1014ad30,0x16,library,?isLetter@G3D@@YA_ND@Z,
0x1014ad50,0x2e,library,??0Token@G3D@@QAE@ABV01@@Z,
0x1014ad80,0x58,library,??0Settings@TextInput@G3D@@QAE@ABV012@@Z,
0x1014ade0,0xc1,library,??0TokenException@TextInput@G3D@@IAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HH@Z,
0x1014aef0,0xaf,library,??0WrongTokenType@TextInput@G3D@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HHW4Type@Token@2@1@Z,
0x1014afa0,0x25,library,??0BadMSVCSpecial@TextInput@G3D@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HH@Z,
0x1014afd0,0x5,library,??1BadMSVCSpecial@TextInput@G3D@@UAE@XZ,
0x1014afe0,0x1e,library,??_EBadMSVCSpecial@TextInput@G3D@@UAEPAXI@Z,
0x1014b000,0xde,library,??0WrongSymbol@TextInput@G3D@@QAE@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@HH00@Z,
0x1014b0e0,0x67,library,??1WrongSymbol@TextInput@G3D@@UAE@XZ,
0x1014b150,0x1e,library,??_EWrongSymbol@TextInput@G3D@@UAEPAXI@Z,
0x1014b250,0x34,library,?eatInputChar@TextInput@G3D@@AAEHXZ,
0x1014b290,0x23,library,?peekInputChar@TextInput@G3D@@AAEHI@Z,
0x1014b2c0,0x113,library,?parseQuotedString@TextInput@G3D@@AAEXEAAVToken@2@@Z,
0x1014b3e0,0xbf6,library,?nextToken@TextInput@G3D@@AAE?AVToken@2@XZ,
0x1014bfe0,0x77,library,??0TokenException@TextInput@G3D@@QAE@ABV012@@Z,
0x1014c060,0x19,library,??0BadMSVCSpecial@TextInput@G3D@@QAE@ABV012@@Z,
0x1014c080,0x134,library,?read@TextInput@G3D@@QAE?AVToken@2@XZ,
0x1014c1c0,0x215,library,??0TextInput@G3D@@QAE@W4FS@01@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABVSettings@01@@Z,
0x1014c5a0,0x5,library,?push@TextInput@G3D@@QAEXABVToken@2@@Z,
0x1014c5b0,0x1c9,library,?readNumber@TextInput@G3D@@QAENXZ,
0x1014c780,0x27,library,??0WrongTokenType@TextInput@G3D@@QAE@ABV012@@Z,
0x1014c7b0,0x5c,library,?readSymbolToken@TextInput@G3D@@QAE?AVToken@2@XZ,
0x1014c810,0x77,library,?readSymbol@TextInput@G3D@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1014c890,0xf5,library,?readSymbol@TextInput@G3D@@QAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1014c990,0x76,library,??0WrongSymbol@TextInput@G3D@@QAE@ABV012@@Z,
0x1014ca10,0xe2,library,?peek@TextInput@G3D@@QAE?AVToken@2@XZ,
0x1014cb00,0x26,library,?hasMore@TextInput@G3D@@QAE_NXZ,
0x1014cb30,0x37,library,?crc32@Crypto@G3D@@SAIPBXI@Z,
0x1014cb70,0x3a,library,?fileLength@G3D@@YA_JABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1014cbb0,0x4e,library,?fileExists@G3D@@YA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1014cc00,0x118,library,?readFileAsString@G3D@@YA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV23@@Z,
0x1014cd20,0x35,library,??0Capsule@G3D@@QAE@ABVVector3@1@0N@Z,
0x1014cd60,0x17,library,?getPoint1@Capsule@G3D@@QBE?AVVector3@2@XZ,
0x1014cd80,0x18,library,?getPoint2@Capsule@G3D@@QBE?AVVector3@2@XZ,
0x1014cda0,0xc,library,?getRadius@Capsule@G3D@@QBEMXZ,
0x1014cdb0,0x13b,library,??0Quat@G3D@@QAE@ABVMatrix3@1@@Z,
0x1014cef0,0x24,library,?toRotationMatrix@Quat@G3D@@QBEXAAVMatrix3@2@@Z,
0x1014cf20,0x100,library,?nlerp@Quat@G3D@@QBE?AV12@ABV12@M@Z,
0x1014d020,0x24,library,?toRotationMatrix@Quat@G3D@@QBE?AVMatrix3@2@XZ,
0x1014d050,0x252,library,?slerp@Quat@G3D@@QBE?AV12@ABV12@MM@Z,
0x1014d2b0,0x1b8,library,?closestPoint@LineSegment@G3D@@QBE?AVVector3@2@ABV32@@Z,
0x1014d470,0x47,library,?point@LineSegment@G3D@@QBE?AVVector3@2@H@Z,
0x1014d4c0,0x14,library,?endPoint@LineSegment@G3D@@QBE?AVVector3@2@H@Z,
0x1014d610,0x201,library,__robustTmpfile,
0x10165600,0xce,library,?realloc@?$Array@VVector2@G3D@@@G3D@@AAEXH@Z,
0x101656d0,0x63,library,?realloc@?$Array@VEdge@MeshAlg@G3D@@@G3D@@AAEXH@Z,
0x10165740,0x76,library,?realloc@?$Array@VFace@MeshAlg@G3D@@@G3D@@AAEXH@Z,
0x101657c0,0x6e,library,??1Geometry@MeshAlg@G3D@@QAE@XZ,
0x10165850,0x1d,library,??0?$ReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@QAE@ABV01@@Z,
0x101658a0,0x106,library,?resize@?$Array@VVector2@G3D@@@G3D@@QAEXH_N@Z,
0x101659b0,0x150,library,?resize@?$Array@VEdge@MeshAlg@G3D@@@G3D@@QAEXH_N@Z,
0x10165b00,0x157,library,?resize@?$Array@VFace@MeshAlg@G3D@@@G3D@@QAEXH_N@Z,
0x10165c60,0x115,library,?realloc@?$Array@V?$ReferenceCountedPointer@VChunk@Render@RBX@@@G3D@@@G3D@@AAEXH@Z,
0x10165d80,0xaf,library,??$?0VVector3@G3D@@@VAR@G3D@@QAE@ABV?$Array@VVector3@G3D@@@1@V?$ReferenceCountedPointer@VVARArea@G3D@@@1@@Z,
0x10165e30,0xaf,library,??$?0VVector2@G3D@@@VAR@G3D@@QAE@ABV?$Array@VVector2@G3D@@@1@V?$ReferenceCountedPointer@VVARArea@G3D@@@1@@Z,
0x10166060,0x68,library,?append@?$Array@H@G3D@@QAEXABH@Z,
0x101660d0,0x123,library,?append@?$Array@VVector3@G3D@@@G3D@@QAEXABVVector3@2@0@Z,
0x10166200,0x19d,library,?append@?$Array@VVector3@G3D@@@G3D@@QAEXABVVector3@2@00@Z,
0x101663a0,0x68,library,?append@?$Array@I@G3D@@QAEXABI@Z,
0x10166410,0xf0,library,?append@?$Array@I@G3D@@QAEXABI00@Z,
0x10166500,0x8b,library,?append@?$Array@VVector2@G3D@@@G3D@@QAEXABVVector2@2@@Z,
0x10166590,0x47,library,??1?$Array@VVertex@MeshAlg@G3D@@@G3D@@QAE@XZ,
0x101665e0,0x18f,library,?resize@?$Array@V?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@@G3D@@QAEXH_N@Z,
0x10166770,0x57,library,?_copy@?$Array@H@G3D@@AAEXABV12@@Z,
0x101667d0,0x1a1,library,??$toIndexedTriList@H@MeshAlg@G3D@@SAXABV?$Array@H@1@W4Primitive@01@AAV21@@Z,
0x10167490,0xd,library,??0?$Array@H@G3D@@QAE@XZ,
0x101674a0,0x132,library,?append@?$Array@V?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@G3D@@@G3D@@QAEXABV?$ReferenceCountedPointer@VLevel@Mesh@Render@RBX@@@2@@Z,
0x10167c40,0x123,library,?realloc@?$Array@VVertex@MeshAlg@G3D@@@G3D@@AAEXH@Z,
0x10168820,0x1ac,library,?resize@?$Array@VVertex@MeshAlg@G3D@@@G3D@@QAEXH_N@Z,
0x10168fe0,0x17,library,??4?$ReferenceCountedPointer@VTexture@G3D@@@G3D@@QAEABV01@ABV01@@Z,
0x10169000,0x46,library,?fromGImage@Texture@G3D@@SA?AV?$ReferenceCountedPointer@VTexture@G3D@@@2@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABVGImage@2@PBVTextureFormat@2@W4Dimension@12@ABVSettings@12@@Z,
0x1016a280,0x7,library,??1_WeakPtr@G3D@@UAE@XZ,
0x1016a290,0x1f,library,??_E_WeakPtr@G3D@@UAEPAXI@Z,
0x1016a2b0,0x159,library,??0LightingParameters@G3D@@QAE@ABV01@@Z,
0x1016a690,0x13,library,??1Entry@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QAE@XZ,
0x1016a6b0,0x6e,library,?zeroPointer@?$WeakReferenceCountedPointer@VAggregateChunk@Render@RBX@@@G3D@@AAEXXZ,
0x1016a7e0,0x46,library,??1?$WeakReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@UAE@XZ,
0x1016a830,0x8,library,?objectCollected@?$WeakReferenceCountedPointer@VAggregateChunk@Render@RBX@@@G3D@@MAEXXZ,
0x1016a840,0x5a,library,??_E?$WeakReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@UAEPAXI@Z,
0x1016ac10,0x68,library,?freeMemory@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@AAEXXZ,
0x1016ad10,0xb,library,??1?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@UAE@XZ,
0x1016ad20,0xb,library,??1?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@UAE@XZ,
0x1016ad30,0xb,library,??1?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@UAE@XZ,
0x1016ad40,0x24,library,??_E?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@UAEPAXI@Z,
0x1016ad70,0x24,library,??_E?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@UAEPAXI@Z,
0x1016ada0,0x24,library,??_E?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@UAEPAXI@Z,
0x1016adf0,0xe,library,??1Entry@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@@G3D@@QAE@XZ,
0x1016ae00,0xe,library,??1Entry@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@QAE@XZ,
0x1016ae10,0xe,library,??1Entry@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@QAE@XZ,
0x1016b290,0x64,library,?freeMemory@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@@G3D@@AAEXXZ,
0x1016b300,0x64,library,?freeMemory@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@AAEXXZ,
0x1016b370,0x64,library,?freeMemory@?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@AAEXXZ,
0x1016b630,0x24,library,??_E?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@@G3D@@UAEPAXI@Z,
0x1016b660,0x24,library,??_E?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@UAEPAXI@Z,
0x1016b690,0x24,library,??_E?$Table@VRenderSurfaceTypes@View@RBX@@V?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@@G3D@@UAEPAXI@Z,
0x1016c2b0,0x5f,library,?get@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QBEAAUVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@ABVVector3@2@@Z,
0x1016c310,0x65,library,?containsKey@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QBE_NABVVector3@2@@Z,
0x1016c380,0x5f,library,?get@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QBEAAUVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@ABVVector3@2@@Z,
0x1016c3e0,0x65,library,?containsKey@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QBE_NABVVector3@2@@Z,
0x1016c450,0x80,library,?resize@?$Table@VMeshDirectedEdgeKey@G3D@@V?$Array@H@2@@G3D@@AAEXH@Z,
0x1016c4d0,0x80,library,?resize@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@AAEXH@Z,
0x1016c550,0x80,library,?resize@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@AAEXH@Z,
0x1016c5d0,0x5,library,??3Node@?$Table@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VArg@ArgList@VertexAndPixelShader@G3D@@@G3D@@SAXPAX@Z,
0x1016c780,0x13,library,??4?$ReferenceCountedPointer@VMaterial@Render@RBX@@@G3D@@QAEAAV01@PAVMaterial@Render@RBX@@@Z,
0x1016c980,0x13,library,??1Entry@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QAE@XZ,
0x1016da20,0x26,library,?createStrongPtr@?$WeakReferenceCountedPointer@VAggregateChunk@Render@RBX@@@G3D@@QBE?AV?$ReferenceCountedPointer@VAggregateChunk@Render@RBX@@@2@XZ,
0x1016da50,0xaa,library,??0Node@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QAE@VVector3@2@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@IPAV012@@Z,
0x1016db00,0xaa,library,??0Node@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QAE@VVector3@2@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@IPAV012@@Z,
0x1016dbb0,0x99,library,?clone@Node@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QAEPAV123@XZ,
0x1016dc50,0x97,library,?clone@Node@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QAEPAV123@XZ,
0x1016e180,0x1e8,library,?set@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@G3D@@QAEXABVVector3@2@ABUVariations@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@Z,
0x1016e370,0x1e6,library,?set@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@QAEXABVVector3@2@ABUVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@Z,
0x1016e560,0x68,library,?freeMemory@?$Table@VVector3@G3D@@UVariations@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@G3D@@AAEXXZ,
