address,type,symbol
0x102fe4fc,global,?decalCache@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe508,global,?decalCache@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe514,global,?decalCache@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe520,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fe528,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe52c,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@function@detail@2@A
0x102fe534,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVPartChunk@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe538,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf0@XVPartChunk@View@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVPartChunk@View@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@function@detail@2@A
0x102fe540,global,??_B?1???$assign_to@V?$bind_t@XV?$mf0@XVPartChunk@View@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVPartChunk@View@RBX@@@_mfi@boost@@V?$list1@V?$value@PAVPartChunk@View@RBX@@@_bi@boost@@@_bi@3@@_bi@1@@Z@51
0x102fe544,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVDecal@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVDecal@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fe54c,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVDecal@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVDecal@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe550,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVDecal@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVDecal@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@function@detail@2@A
0x102fe558,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVDecal@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVDecal@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVDecal@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe55c,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVTexture@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTexture@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@function@detail@2@A
0x102fe564,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVTexture@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XV?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTexture@View@RBX@@V?$shared_ptr@VInstance@RBX@@@boost@@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe568,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf1@XVTexture@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTexture@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@2@@Z@4U?$basic_vtable1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@function@detail@2@A
0x102fe570,global,??_B?1???$assign_to@V?$bind_t@XV?$mf1@XVTexture@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@boost@@@?$function1@XPBVPropertyDescriptor@Reflection@RBX@@V?$allocator@X@std@@@boost@@AAEXV?$bind_t@XV?$mf1@XVTexture@View@RBX@@PBVPropertyDescriptor@Reflection@3@@_mfi@boost@@V?$list2@V?$value@PAVTexture@View@RBX@@@_bi@boost@@V?$arg@$00@3@@_bi@3@@_bi@1@@Z@51
0x102fe574,global,?textureCache@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VCylinderAlongXMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe580,global,?textureCache@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe58c,global,?decalCache@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe598,global,?textureCache@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5a4,global,?decalCache@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VHeadMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5b0,global,?textureCache@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VWedgeMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5bc,global,?textureCache@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VSphereMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5c8,global,?textureCache@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@0V?$map@VTextureKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VTextureKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVTextureKey@?$MeshFactory@VPBBMesh@View@RBX@@$03@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5d4,global,?decalCache@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@0V?$map@VDecalKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@U?$less@VDecalKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@@std@@V?$allocator@U?$pair@$$CBVDecalKey@?$MeshFactory@VTorsoMesh@View@RBX@@$00@View@RBX@@V?$ReferenceCountedPointer@VMesh@Render@RBX@@@G3D@@@std@@@8@@std@@A
0x102fe5f0,global,?singleton@CrashReporter@@2PAV1@A
0x102fe5f4,global,?n@?1???$doDeclare@$1?sClient@Network@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fe5f8,global,??_B?1???$doDeclare@$1?sClient@Network@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102fe5fc,global,?n@?1???$doDeclare@$1?sServer@Network@RBX@@3PADA@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fe600,global,??_B?1???$doDeclare@$1?sServer@Network@RBX@@3PADA@Name@RBX@@CAABV01@XZ@51
0x102fe604,global,?n@?1???$doDeclare@$1?sNetworkSettings@RBX@@3QBDB@Name@RBX@@CAABV12@XZ@4ABV12@B
0x102fe608,global,??_B?1???$doDeclare@$1?sNetworkSettings@RBX@@3QBDB@Name@RBX@@CAABV01@XZ@51
0x102fe60c,global,?flag@?1???$declare@$1?sClient@Network@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102fe610,global,?flag@?1???$declare@$1?sServer@Network@RBX@@3PADA@Name@RBX@@SAABV12@XZ@4JA
0x102fe614,global,?flag@?1???$declare@$1?sNetworkSettings@RBX@@3QBDB@Name@RBX@@SAABV12@XZ@4JA
0x102fe618,global,?sing@?$GlobalSettingsItem@VNetworkSettings@RBX@@$1?sNetworkSettings@2@3QBDB@RBX@@0PAV12@A
0x102fe620,global,?foo@?1??classDescriptor@?$Described@VPeer@Network@RBX@@$1?sPeer@23@3QBDBVInstance@3@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe6a8,global,??_B?1??classDescriptor@?$Described@VPeer@Network@RBX@@$1?sPeer@23@3QBDBVInstance@3@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe6b0,global,?foo@?1??classDescriptor@?$Described@VClient@Network@RBX@@$1?sClient@23@3PADAV?$FactoryProduct@VClient@Network@RBX@@VPeer@23@$1?sClient@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe738,global,??_B?1??classDescriptor@?$Described@VClient@Network@RBX@@$1?sClient@23@3PADAV?$FactoryProduct@VClient@Network@RBX@@VPeer@23@$1?sClient@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe740,global,?foo@?1??classDescriptor@?$Described@VPlayer@Network@RBX@@$1?sPlayer@23@3PADAV?$FactoryProduct@VPlayer@Network@RBX@@VInstance@3@$1?sPlayer@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe7c8,global,??_B?1??classDescriptor@?$Described@VPlayer@Network@RBX@@$1?sPlayer@23@3PADAV?$FactoryProduct@VPlayer@Network@RBX@@VInstance@3@$1?sPlayer@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe7d0,global,?foo@?1??classDescriptor@?$Described@VServer@Network@RBX@@$1?sServer@23@3PADAV?$FactoryProduct@VServer@Network@RBX@@VPeer@23@$1?sServer@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe858,global,??_B?1??classDescriptor@?$Described@VServer@Network@RBX@@$1?sServer@23@3PADAV?$FactoryProduct@VServer@Network@RBX@@VPeer@23@$1?sServer@23@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe860,global,?foo@?1??classDescriptor@?$Described@VPlayers@Network@RBX@@$1?sPlayers@23@3PADAV?$NonFactoryProduct@VInstance@RBX@@$1?sPlayers@Network@2@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe8e8,global,??_B?1??classDescriptor@?$Described@VPlayers@Network@RBX@@$1?sPlayers@23@3PADAV?$NonFactoryProduct@VInstance@RBX@@$1?sPlayers@Network@2@3PADA@3@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe8f0,global,?foo@?1??classDescriptor@?$Described@VNetworkSettings@RBX@@$1?sNetworkSettings@2@3QBDBV?$FactoryProduct@VNetworkSettings@RBX@@VItem@GlobalSettings@2@$1?sNetworkSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@34@XZ@4V534@A
0x102fe978,global,??_B?1??classDescriptor@?$Described@VNetworkSettings@RBX@@$1?sNetworkSettings@2@3QBDBV?$FactoryProduct@VNetworkSettings@RBX@@VItem@GlobalSettings@2@$1?sNetworkSettings@2@3QBDB@2@@Reflection@RBX@@SAAAVClassDescriptor@23@XZ@51
0x102fe980,global,?version@API@Network@RBX@@2V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@A
0x102fe99c,global,?type@?1???$singleton@PAVModelInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@23@XZ@4V123@A
0x102fe9ac,global,??_B?1???$singleton@PAVModelInstance@RBX@@@RefType@Reflection@RBX@@SAABVType@12@XZ@51
0x102fe9b0,global,?stored_vtable@?1???$assign_to@V?$bind_t@XV?$mf0@XVPlayer@Network@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VPlayer@Network@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVPlayer@Network@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VPlayer@Network@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@2@@Z@4U?$basic_vtable0@XV?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102fe9b8,global,??_B?1???$assign_to@V?$bind_t@XV?$mf0@XVPlayer@Network@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VPlayer@Network@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@boost@@@?$function0@XV?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@XV?$mf0@XVPlayer@Network@RBX@@@_mfi@boost@@V?$list1@V?$value@V?$shared_ptr@VPlayer@Network@RBX@@@boost@@@_bi@boost@@@_bi@3@@_bi@1@@Z@51
0x102fea2c,global,?event_Chatted@Player@Network@RBX@@2V?$SignalDesc@VPlayer@Network@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@3@A
0x102fea50,global,?prop_SuperSafeChat@Player@Network@RBX@@2V?$BoundProp@_N$00@Reflection@3@A
0x102fea6c,global,?prop_userId@Player@Network@RBX@@2V?$BoundProp@H$00@Reflection@3@A
0x102feb98,global,?prop_Under13@Player@Network@RBX@@2V?$BoundProp@_N$00@Reflection@3@A
0x102febb4,global,?type@?1???$singleton@PAVPlayer@Network@RBX@@@RefType@Reflection@RBX@@SAABVType@23@XZ@4V123@A
0x102febc4,global,??_B?1???$singleton@PAVPlayer@Network@RBX@@@RefType@Reflection@RBX@@SAABVType@12@XZ@51
0x102febc8,global,?stored_vtable@?1???$assign_to@V?$bind_t@W4work_result@worker_thread@RBX@@P6A?AW4123@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$list2@V?$value@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@@_bi@boost@@V?$value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@23@@_bi@5@@_bi@boost@@@?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@W4work_result@worker_thread@RBX@@P6A?AW4123@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$list2@V?$value@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@@_bi@boost@@V?$value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@23@@_bi@5@@_bi@2@@Z@4U?$basic_vtable0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@function@detail@2@A
0x102febd0,global,??_B?1???$assign_to@V?$bind_t@W4work_result@worker_thread@RBX@@P6A?AW4123@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$list2@V?$value@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@@_bi@boost@@V?$value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@23@@_bi@5@@_bi@boost@@@?$function0@W4work_result@worker_thread@RBX@@V?$allocator@Vfunction_base@boost@@@std@@@boost@@AAEXV?$bind_t@W4work_result@worker_thread@RBX@@P6A?AW4123@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZV?$list2@V?$value@V?$shared_ptr@Udata@AbuseReporter@Network@RBX@@@boost@@@_bi@boost@@V?$value@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@23@@_bi@5@@_bi@1@@Z@51
0x102fec98,global,?propLocalPlayer@Players@Network@RBX@@2V?$RefPropDescriptor@VPlayers@Network@RBX@@VPlayer@23@@Reflection@3@A
0x102fee78,global,?index@?1???$doGetClassIndex@VClient@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102fee7c,global,??_B?1???$doGetClassIndex@VClient@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102fee80,global,?flag@?1???$getClassIndex@VClient@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
0x102fee84,global,?isNullClassName@?8???$find@VClient@Network@RBX@@@ServiceProvider@RBX@@QBEPAVClient@Network@2@XZ@4_NB
0x102fee88,global,??_B?8???$find@VClient@Network@RBX@@@ServiceProvider@RBX@@QBEPAVClient@Network@1@XZ@58
0x102fee9c,global,?event_ConnectionFailed@Client@Network@RBX@@2V?$SignalDesc@VClient@Network@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@H@Z@Reflection@3@A
0x102fef10,global,?event_ConnectionAccepted@Client@Network@RBX@@2V?$SignalDesc@VClient@Network@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@3@A
0x102fef34,global,?event_ConnectionRejected@Client@Network@RBX@@2V?$SignalDesc@VClient@Network@RBX@@$$A6AXV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z@Reflection@3@A
0x102fef90,global,?index@?1???$doGetClassIndex@VServer@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@4IA
0x102fef94,global,??_B?1???$doGetClassIndex@VServer@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@51
0x102fef98,global,?flag@?1???$getClassIndex@VServer@Network@RBX@@@ServiceProvider@RBX@@CAIXZ@4JA
