address,size,symbol,name
0x100480e0,0x38,?getValue@?$GetSetImpl@P8Instance@RBX@@BEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP812@AEXABV34@@Z@?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@UBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@PBVDescribedBase@34@@Z,
0x100483f0,0x9c,?findFirstChildByName@Instance@RBX@@QBEPAV12@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10048c40,0x4d,??$getset@P8Instance@RBX@@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZH@?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@@std@@P8Instance@2@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@4@XZH@Z,
0x10048c90,0x5b,??$getset@P8Instance@RBX@@BEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP812@AEXABV34@@Z@?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@@std@@P8Instance@2@BEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@4@XZP852@AEXABV64@@Z@Z,
0x10048cf0,0x5b,??$getset@P8Instance@RBX@@BEPAV12@XZP812@AEXPAV12@@Z@?$PropDescriptor@VInstance@RBX@@PAV12@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@PAVInstance@RBX@@@Reflection@RBX@@@std@@P8Instance@2@BEPAV52@XZP852@AEXPAV52@@Z@Z,
0x10048f00,0x21,?getChildren2@Instance@RBX@@QAE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
0x10048f30,0x72,?findFirstChildByNameRecursive@Instance@RBX@@QBEPAV12@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x100490d0,0x11c,?signalDescendentRemoving@Instance@RBX@@CAXABV?$shared_ptr@VInstance@RBX@@@boost@@PAV12@1@Z,
0x10049560,0x42,?reset@?$CopyOnWrite@V?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@RBX@@QAEXXZ,
0x100495f0,0xce,?findDescriptor@?$MemberDescriptorContainer@VFunctionDescriptor@Reflection@RBX@@@Reflection@RBX@@QBE?AV?$_Vector_const_iterator@PAVFunctionDescriptor@Reflection@RBX@@V?$allocator@PAVFunctionDescriptor@Reflection@RBX@@@std@@@std@@ABVName@3@@Z,
0x10049b30,0x141,?findFirstChildByName2@Instance@RBX@@QAE?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z,
0x1004a9c0,0x13c,?fromXmlRoot@Instance@RBX@@SA?AV?$shared_ptr@VInstance@RBX@@@boost@@PAVXmlElement@@@Z,
0x1004ab00,0x95,?clone@Instance@RBX@@QAE?AV?$shared_ptr@VInstance@RBX@@@boost@@XZ,
0x1004b760,0x99,??$?0P8Instance@RBX@@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZH@?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@QAE@PBD0P8Instance@2@BE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZHW4Functionality@PropertyDescriptor@12@@Z,
0x1004b800,0x9e,??$?0P8Instance@RBX@@BEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP801@AEXABV23@@Z@?$PropDescriptor@VInstance@RBX@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Reflection@RBX@@QAE@PBD0P8Instance@2@BEABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1004bf20,0x111,?create@?$AbstractFactoryProduct@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VInstance@RBX@@@boost@@ABVName@2@@Z,
0x1004c270,0xb1,??0?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z$01@Reflection@RBX@@QAE@P8Instance@2@AE?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@ZPBD331W4Security@FunctionDescriptor@12@@Z,
0x1004c330,0xbe,??$call@V?$shared_ptr@VInstance@RBX@@@boost@@@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z$01@Reflection@RBX@@ABEXPAVInstance@2@AAVValue@12@11@Z,
0x1004c3f0,0x11a,?execute@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@_N@Z$01@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x1004c510,0x6c,??0?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@XZ$0A@@Reflection@RBX@@QAE@P8Instance@2@AE?AV?$shared_ptr@VInstance@RBX@@@boost@@XZPBDW4Security@FunctionDescriptor@12@@Z,
0x1004c580,0x98,??$call@V?$shared_ptr@VInstance@RBX@@@boost@@@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@XZ$0A@@Reflection@RBX@@ABEXPAVInstance@2@AAVValue@12@@Z,
0x1004c620,0x5a,?execute@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@XZ$0A@@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x1004c750,0x6c,??0?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ$0A@@Reflection@RBX@@QAE@P8Instance@2@AE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZPBDW4Security@FunctionDescriptor@12@@Z,
0x1004c860,0x98,??$call@V?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ$0A@@Reflection@RBX@@ABEXPAVInstance@2@AAVValue@12@@Z,
0x1004c900,0x5a,?execute@?$BoundFuncDesc@VInstance@RBX@@$$A6A?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ$0A@@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x1004ce30,0x195,?write@?$CopyOnWrite@V?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@RBX@@QAEAAV?$shared_ptr@V?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
0x1004edd0,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXV?$shared_ptr@VInstance@RBX@@@boost@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x1004eeb0,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXPBVPropertyDescriptor@Reflection@RBX@@@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x1004f2a0,0x36,?isHttpUrl@ContentProvider@RBX@@SA_NABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1004f2e0,0x21,?assetFolder@ContentProvider@RBX@@QBE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1004f340,0xa7,?fromAssets@ContentId@RBX@@SA?AV12@ABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x1004f3f0,0xd7,?convertToLegacyHash@MD5Hasher@RBX@@SA?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@V34@@Z,
0x1004fb50,0x2a,?toString@MD5HasherImpl@RBX@@UAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@XZ,
0x1004fb80,0xb9,?addData@MD5HasherImpl@RBX@@UAEXABV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10051f30,0x1f7,?registerContent@ContentProvider@RBX@@QAE?AVContentId@2@AAV?$basic_istream@DU?$char_traits@D@std@@@std@@ABVName@2@@Z,
0x10052130,0x108,?findHashFile@ContentProvider@RBX@@AAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VContentId@2@@Z,
0x100528d0,0xe3,?findFile@ContentProvider@RBX@@AAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VContentId@2@@Z,
0x100529c0,0xfa,?findAsset@ContentProvider@RBX@@AAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VContentId@2@@Z,
0x10053500,0xed,?getFile@ContentProvider@RBX@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@VContentId@2@@Z,
0x10053900,0x38,?getAssetFile@ContentProvider@RBX@@QAE?AV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@ABV34@@Z,
0x100539c0,0xb6,?requestContentFile@ContentProvider@RBX@@QAE_NVContentId@2@AAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10053a80,0x1da,?requestContentString@ContentProvider@RBX@@QAE?AV?$shared_ptr@$$CBV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@boost@@VContentId@2@@Z,
0x10053ce0,0x19a,?readContent@ContentProvider@RBX@@QAE?AVContentId@2@PBDAAV?$basic_istream@DU?$char_traits@D@std@@@std@@K@Z,
0x10053f00,0x13e,?load@ContentProvider@RBX@@QAEXVContentId@2@AAV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@Z,
0x10057cb0,0xdb,?connectGeneric@?$SignalDescImpl@$01$$A6AXMM@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x10057d90,0xdb,?connectGeneric@?$SignalDescImpl@$00$$A6AXM@Z@Reflection@RBX@@MBE?AVconnection@signals@boost@@PAVSignalInstance@23@PAVGenericSlotWrapper@23@W4connect_position@56@@Z,
0x100591a0,0xc5,?findServiceByClassNameString@ServiceProvider@RBX@@AAE?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z,
0x10059270,0xa1,?findServiceByClassName@ServiceProvider@RBX@@ABE?AV?$shared_ptr@VInstance@RBX@@@boost@@ABVName@2@@Z,
0x10059750,0xbf,?createChild@ServiceProvider@RBX@@MAE?AV?$shared_ptr@VInstance@RBX@@@boost@@ABVName@2@@Z,
0x10059810,0x9f,??0?$BoundFuncDesc@VServiceProvider@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@RBX@@QAE@P8ServiceProvider@2@AE?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@ZPBD2W4Security@FunctionDescriptor@12@@Z,
0x100598b0,0xb1,??$call@V?$shared_ptr@VInstance@RBX@@@boost@@@?$BoundFuncDesc@VServiceProvider@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@RBX@@ABEXPAVServiceProvider@2@AAVValue@12@1@Z,
0x10059970,0xce,?execute@?$BoundFuncDesc@VServiceProvider@RBX@@$$A6A?AV?$shared_ptr@VInstance@RBX@@@boost@@V?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z$00@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x10059bd0,0x7,?getModelInPrimary@ModelInstance@RBX@@QBEABVCoordinateFrame@G3D@@XZ,
0x1005a120,0x79,??0Part@RBX@@QAE@W4PartType@01@ABVVector3@G3D@@VColor4@4@ABVCoordinateFrame@4@@Z,
0x1005a3b0,0xa8,?getLocation@ModelInstance@RBX@@UBE?BVCoordinateFrame@G3D@@XZ,
0x1005a6b0,0x55,?getValue@?$GetSetImpl@P8ModelInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VModelInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@UBE?AVCoordinateFrame@G3D@@PBVDescribedBase@34@@Z,
0x1005a710,0x36,?setValue@?$GetSetImpl@P8ModelInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VModelInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@UBEXPAVDescribedBase@34@ABVCoordinateFrame@G3D@@@Z,
0x1005ad40,0x88,?hitTest@ModelInstance@RBX@@UAE_NABVRay@G3D@@AAVVector3@4@@Z,
0x1005b070,0x6c,??0?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@IAE@AAVClassDescriptor@12@PBD1V?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@@std@@W4Functionality@PropertyDescriptor@12@@Z,
0x1005b0e0,0x1b,?getValue@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@QBE?AVCoordinateFrame@G3D@@PBVDescribedBase@23@@Z,
0x1005b100,0x69,??$getset@P8ModelInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP812@AEXABV34@@Z@?$PropDescriptor@VModelInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@@std@@P8ModelInstance@2@BEABVCoordinateFrame@G3D@@XZP852@AEXABV67@@Z@Z,
0x1005b170,0x69,??$getset@P8ModelInstance@RBX@@BEPAVPartInstance@2@XZP812@AEXPAV32@@Z@?$PropDescriptor@VModelInstance@RBX@@PAVPartInstance@2@@Reflection@RBX@@SA?AV?$auto_ptr@VGetSet@?$TypedPropertyDescriptor@PAVPartInstance@RBX@@@Reflection@RBX@@@std@@P8ModelInstance@2@BEPAVPartInstance@2@XZP852@AEXPAV62@@Z@Z,
0x1005b480,0x72,?equalValues@?$TypedPropertyDescriptor@VCoordinateFrame@G3D@@@Reflection@RBX@@UBE_NPBVDescribedBase@23@0@Z,
0x1005b840,0x7a,??$create@VPartInstance@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VPartInstance@RBX@@@boost@@XZ,
0x1005b8c0,0xaf,?create@Creator@?$FactoryProduct@VPartInstance@RBX@@VPVInstance@2@$1?sPart@2@3PADA@RBX@@UBE?AV?$shared_ptr@VObject@RBX@@@boost@@XZ,
0x1005bcc0,0xbc,??$?0P8ModelInstance@RBX@@BEABVCoordinateFrame@G3D@@XZP801@AEXABV23@@Z@?$PropDescriptor@VModelInstance@RBX@@VCoordinateFrame@G3D@@@Reflection@RBX@@QAE@PBD0P8ModelInstance@2@BEABVCoordinateFrame@G3D@@XZP832@AEXABV45@@ZW4Functionality@PropertyDescriptor@12@@Z,
0x1005cb60,0x141,?draw@GuiDrawImage@RBX@@AAEXPAVAdorn@2@V?$ReferenceCountedPointer@VTextureProxyBase@RBX@@@G3D@@ABVRect@2@ABVColor4@5@3@Z,
0x1005d130,0x21,?getSelection2@Selection@RBX@@QAE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
0x1005d860,0x77,??0?$CopyOnWrite@V?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@RBX@@QAE@ABV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@Z,
0x1005e4b0,0x6c,??0?$BoundFuncDesc@VSelection@RBX@@$$A6A?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ$0A@@Reflection@RBX@@QAE@P8Selection@2@AE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZPBDW4Security@FunctionDescriptor@12@@Z,
0x1005e520,0x5a,?execute@?$BoundFuncDesc@VSelection@RBX@@$$A6A?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ$0A@@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x1005e580,0x9f,??0?$BoundFuncDesc@VSelection@RBX@@$$A6AXV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@Z$00@Reflection@RBX@@QAE@P8Selection@2@AEXV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@ZPBD2W4Security@FunctionDescriptor@12@@Z,
0x1005e620,0xf3,?execute@?$BoundFuncDesc@VSelection@RBX@@$$A6AXV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@Z$00@Reflection@RBX@@UBEXPAVDescribedBase@23@AAVArguments@FunctionDescriptor@23@@Z,
0x1005e8c0,0x5c,??$setSelection@V?$_Vector_const_iterator@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@Selection@RBX@@QAEXV?$_Vector_const_iterator@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@0@Z,
0x1005e920,0x9d,?setSelection@Selection@RBX@@QAEXV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@Z,
0x1005ecf0,0x19,?getObject@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@SAAAVCoordinateFrame@G3D@@PAUlua_State@@I@Z,
0x1005ed10,0x74,?on_tostring@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHABVCoordinateFrame@G3D@@PAUlua_State@@@Z,
0x1005ed90,0x19,?getObject@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@SAAAVVector3@G3D@@PAUlua_State@@I@Z,
0x1005edb0,0x74,?on_tostring@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHABVVector3@G3D@@PAUlua_State@@@Z,
0x1005ef70,0x19,?getObject@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@SAAAVColor3@G3D@@PAUlua_State@@I@Z,
0x1005ef90,0x74,?on_tostring@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHABVColor3@G3D@@PAUlua_State@@@Z,
0x1005f110,0x98,??$pushNewObject@VCoordinateFrame@G3D@@@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@SAPAVCoordinateFrame@G3D@@PAUlua_State@@V34@@Z,
0x1005f1b0,0x4c,??$pushNewObject@VVector3@G3D@@@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@SAPAVVector3@G3D@@PAUlua_State@@V34@@Z,
0x1005f200,0x4c,??$pushNewObject@VColor3@G3D@@@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@SAPAVColor3@G3D@@PAUlua_State@@V34@@Z,
0x1005f7f0,0x8b,?on_tostring@?$Bridge@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@KAHABV?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@PAUlua_State@@@Z,
0x1005fd30,0x18,?on_gc@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fd50,0x1f,?on_tostring@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fd70,0x30,?on_newindex@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fda0,0x2e,?on_index@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fdd0,0x79,?on_eq@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fe50,0x18,?on_gc@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fe70,0x1f,?on_tostring@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fe90,0x30,?on_newindex@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fec0,0x2e,?on_index@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005fef0,0x6d,?on_eq@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005ff60,0x1f,?on_gc@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005ff80,0x28,?on_tostring@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005ffb0,0x30,?on_newindex@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x1005ffe0,0x2e,?on_index@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x10060010,0x45,?on_eq@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x100600f0,0x18,?on_gc@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x10060110,0x1f,?on_tostring@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x10060130,0x30,?on_newindex@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x10060160,0x2e,?on_index@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x10060190,0x6d,?on_eq@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@KAHPAUlua_State@@@Z,
0x100603e0,0x12,??$isType@VCoordinateFrame@G3D@@@Value@Reflection@RBX@@QBE_NXZ,
0x10060400,0x12,??$isType@VColor3@G3D@@@Value@Reflection@RBX@@QBE_NXZ,
0x10060530,0x12,??$isType@V?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@Value@Reflection@RBX@@QBE_NXZ,
0x10060550,0xb8,??$pushNewObject@V?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@@?$Bridge@V?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@SAPAV?$shared_ptr@VDescribedBase@Reflection@RBX@@@boost@@PAUlua_State@@V34@@Z,
0x10060610,0xb8,??$pushNewObject@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@@?$Bridge@V?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@$0A@@Lua@RBX@@SAPAV?$shared_ptr@VSignalInstance@Reflection@RBX@@@boost@@PAUlua_State@@V34@@Z,
0x10060e20,0x16a,?registerClass@?$Bridge@VVector3@G3D@@$00@Lua@RBX@@SAXPAUlua_State@@@Z,
0x10060f90,0x14a,?registerClass@?$Bridge@VCoordinateFrame@G3D@@$00@Lua@RBX@@SAXPAUlua_State@@@Z,
0x10061220,0xc4,?registerClass@?$Bridge@Vconnection@signals@boost@@$00@Lua@RBX@@SAXPAUlua_State@@@Z,
0x10061410,0xc4,?registerClass@?$Bridge@VColor3@G3D@@$00@Lua@RBX@@SAXPAUlua_State@@@Z,
0x10062840,0x22,??$cast@V?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@@Value@Reflection@RBX@@QBE?AV?$shared_ptr@$$CBV?$vector@V?$shared_ptr@VInstance@RBX@@@boost@@V?$allocator@V?$shared_ptr@VInstance@RBX@@@boost@@@std@@@std@@@boost@@XZ,
0x10062870,0x78,??$create@VDebugSettings@RBX@@@?$Creatable@VInstance@RBX@@@RBX@@SA?AV?$shared_ptr@VDebugSettings@RBX@@@boost@@XZ,
0x100628f0,0x38,??$?4VCoordinateFrame@G3D@@@Value@Reflection@RBX@@QAEAAV012@ABVCoordinateFrame@G3D@@@Z,
0x10062930,0x4f,??$?4VColor3@G3D@@@Value@Reflection@RBX@@QAEAAV012@ABVColor3@G3D@@@Z,
